Student ID,Name,Age,Gender,Attendance,Participation,CS101A,CS102A,CS103A,CS104A,CS105A,CS106A,CS107A,CS108A,CS109A,CS1010A,CS1011A,CS1012A,CS1013A,CS1014A,CS1015A,CS1016A,CS1017A,CS1018A,CS1019A,CS1020A,CS1021A,CS1022A,CS1023A,CS1024A,CS1025A,CS1026A,CS1027A,CS1028A,CS1029A,CS1030A,CS1031A,CS1032A,CS1033A,CS1034A,CS1035A,CS1036A,CS1037A,CS1038A,CS1039A,CS1040A,CGPA
ST-35087,LOBXITR,24,Male,66.44619145,97.9832831,B,C,C,C,A,B,A,A,B,B,B,C,C,C,A,C,A,B,A,A,A,A,B,A,C,B,A,B,B,A,B,A,A,C,C,C,A,B,C,A,3.1
ST-34120,MDBFNOX,23,Male,98.58364724,66.08304663,C,A,C,C,C,A,C,C,A,B,C,A,B,C,A,B,C,A,B,B,C,A,C,C,C,C,B,B,B,B,B,C,B,A,B,A,B,C,C,C,2.775
ST-76249,VHDHMSA,22,Male,68.33885032,67.52169294,A,C,D,E,C,B,E,A,E,E,D,C,C,A,C,E,E,A,D,A,C,C,C,E,D,E,B,B,B,E,B,A,B,B,B,D,D,E,D,E,1.912
ST-90754,KHUGIXE,19,Male,79.92949993,87.14491849,B,B,A,C,B,C,C,A,A,C,A,C,C,C,C,C,A,B,B,B,A,B,A,B,B,C,C,C,C,A,A,C,A,B,B,B,A,A,C,B,2.925
ST-39209,ZQGWDAY,23,Female,50.71279446,58.38021061,F,B,C,C,F,D,D,E,E,E,F,F,E,E,C,E,F,F,B,F,B,B,C,C,B,F,B,E,B,C,F,E,F,B,E,F,F,E,C,E,1.138
ST-87662,DISIRPR,23,Male,56.54292335,97.6126155,D,C,A,C,A,D,C,B,D,C,A,B,B,C,D,D,A,A,D,D,C,A,A,C,A,A,B,D,A,A,B,A,C,D,A,C,B,B,D,A,2.625
ST-98126,VSYLFIG,22,Male,52.16106253,54.62199702,B,D,B,D,C,F,B,D,D,F,B,C,E,B,C,C,D,D,E,F,B,B,C,F,C,F,B,C,F,E,F,B,F,D,B,C,B,C,D,F,1.512
ST-84606,PBNIORN,23,Female,68.24587442,50.76111949,C,E,B,F,D,B,D,F,B,D,F,E,D,C,D,E,E,C,D,C,C,E,C,C,F,B,F,B,C,F,D,E,E,D,E,D,B,E,C,D,1.262
ST-00959,NZHTOER,22,Female,80.46750578,86.35170588,A,C,C,A,A,B,B,A,C,C,C,B,C,A,A,C,B,B,C,B,C,B,B,B,C,B,C,C,C,B,A,A,C,A,A,C,B,A,C,B,2.875
ST-70743,JGDISYL,21,Male,59.37069892,56.46156972,C,B,F,B,D,C,E,D,B,F,E,B,E,F,D,B,C,C,F,E,C,F,C,C,F,D,F,E,B,D,D,D,B,C,B,D,F,E,F,E,1.288
ST-53031,VHIDOJG,25,Female,51.26896891,90.09250318,B,D,A,B,D,D,D,A,D,B,C,C,D,A,A,D,B,C,D,D,B,C,B,D,C,A,A,B,D,D,B,C,B,D,D,C,D,A,A,B,2.275
ST-05535,PUQTRLH,19,Male,61.86325808,55.61557608,D,C,B,B,B,E,D,F,E,B,F,C,B,C,E,F,F,E,E,E,B,D,C,E,E,D,B,E,B,F,E,B,E,F,F,F,D,F,B,C,1.262
ST-17432,GVQEOTJ,18,Male,96.23266215,70.05422351,C,C,B,B,B,C,C,A,B,A,B,B,C,C,B,C,C,C,C,C,C,A,A,C,B,B,B,B,C,C,B,A,A,A,C,B,C,B,C,C,2.7
ST-39817,RCLJYXV,24,Male,77.45915536,75.01780788,B,B,B,C,D,B,D,C,A,B,D,C,B,D,A,B,A,A,A,B,C,D,D,B,A,C,C,A,C,A,D,A,D,A,C,D,D,B,D,B,2.5
ST-18414,ANPZPIK,24,Male,52.50490818,76.64130279,E,D,D,B,A,B,A,D,D,E,E,B,C,E,E,A,D,C,C,E,D,C,C,A,E,C,D,B,A,D,E,B,E,B,E,B,B,C,C,B,1.9
ST-91537,ESKINUP,25,Male,91.33275383,58.76501436,C,B,A,C,C,D,B,A,C,D,B,C,C,A,A,A,D,B,B,B,C,B,D,B,C,A,B,C,C,B,C,A,A,A,B,B,D,C,A,B,2.7
ST-35328,VEBPMCY,21,Female,53.17465784,98.85659811,D,A,A,B,A,B,B,A,B,D,C,C,A,B,A,D,D,D,B,C,B,B,B,C,D,D,C,B,D,C,A,C,D,A,D,A,D,C,A,B,2.5
ST-43585,EMVLLGA,21,Male,88.18252025,92.4175971,A,A,A,B,B,B,B,A,B,B,A,B,A,A,B,A,B,A,B,A,B,A,B,B,B,B,B,B,B,B,B,B,A,A,A,A,A,B,B,A,3.425
ST-93568,FRPVUIR,21,Female,87.98675824,57.98924351,A,B,C,D,A,B,B,C,B,C,A,A,B,B,A,D,B,A,D,C,C,D,D,B,D,C,B,D,C,D,A,D,B,D,A,A,D,A,D,B,2.475
ST-17399,GCOLGJY,19,Male,98.60836004,68.37791308,C,A,B,A,C,C,C,A,C,C,C,A,B,A,C,A,A,B,C,B,A,B,C,C,A,B,A,A,C,B,B,C,C,C,A,A,C,C,C,C,2.85
ST-56647,RWVCJBD,25,Male,53.67526816,78.71899302,D,B,C,D,E,B,A,E,B,A,E,B,C,A,A,D,C,C,B,D,D,B,C,C,B,E,B,B,E,B,D,E,D,A,B,E,B,E,A,D,2.1
ST-27140,QETEXUS,21,Male,74.18400211,66.78114361,B,C,C,D,A,C,B,D,B,B,A,B,A,C,C,C,B,B,A,A,A,B,D,A,A,A,A,A,D,D,B,B,D,B,D,B,B,D,C,B,2.7
ST-23986,LRHSFJI,26,Female,63.54998876,50.09274364,F,E,B,B,D,C,C,D,F,C,E,C,E,C,F,B,C,D,C,E,E,F,C,D,B,D,E,C,C,D,B,B,B,E,C,D,E,E,F,D,1.388
ST-95424,TQIWDAI,24,Male,94.12698144,76.96600772,C,C,A,C,B,A,C,C,A,B,A,B,B,B,B,C,A,A,C,B,A,B,B,C,B,B,A,A,B,A,B,C,A,B,A,C,A,A,B,C,3.075
ST-10761,YTWEFDH,23,Male,56.68741239,86.81871502,C,B,D,D,C,B,B,A,A,A,D,B,A,D,B,C,D,A,A,C,B,A,C,D,D,D,B,A,A,B,A,D,B,C,B,D,D,A,A,C,2.575
ST-19031,ODHXBEP,19,Female,51.06953891,89.65307168,A,B,D,D,B,B,A,D,D,C,D,D,C,C,A,B,A,D,C,A,C,C,D,A,D,D,D,D,C,B,A,C,B,B,B,B,A,D,A,C,2.35
ST-62307,DYDUPLD,23,Male,61.24738071,80.39857989,C,C,A,A,C,D,A,C,A,D,D,A,D,B,D,A,B,A,B,A,B,D,B,C,C,B,D,C,A,D,C,B,D,A,C,B,A,B,B,D,2.55
ST-22741,WISONXO,24,Female,54.52310701,67.63151166,C,E,E,E,B,A,A,C,E,A,C,E,D,A,C,E,B,E,E,A,B,D,E,B,D,B,A,C,C,E,C,D,B,B,A,E,B,C,B,B,2.088
ST-12595,PXFVBGL,22,Male,59.41679035,87.74305094,B,B,B,B,C,C,B,A,C,C,C,D,B,A,D,C,B,D,C,C,D,A,A,C,C,C,B,C,B,B,B,C,D,A,A,A,C,B,B,A,2.6
ST-78697,OKXSNCX,20,Male,77.42981721,55.34638119,E,B,B,B,D,B,B,D,A,A,C,D,D,E,D,B,B,D,B,D,B,E,E,D,D,C,A,E,A,B,A,D,B,D,C,E,B,B,A,B,2.15
ST-78336,FGJQVGF,22,Male,52.62099223,99.71928457,A,A,C,B,C,A,B,B,D,B,A,B,B,A,C,D,D,D,A,C,D,A,C,D,D,D,C,B,D,A,C,B,D,B,A,B,C,D,C,B,2.45
ST-02386,YRNKUZB,24,Male,54.00122037,57.52224683,B,F,E,C,E,F,C,B,E,D,D,F,C,E,D,E,D,D,B,C,F,E,D,D,E,F,F,E,E,B,E,E,B,E,D,E,F,E,E,F,0.962
ST-10543,LGBBNXN,18,Male,56.30777185,85.99576169,C,C,B,C,D,B,D,A,D,B,D,D,A,C,C,B,D,B,B,A,A,A,B,B,D,B,D,D,B,A,A,D,A,A,C,B,B,B,D,A,2.55
ST-31590,YPYDUEK,18,Male,54.7005468,50.16427011,E,E,C,E,D,D,F,E,F,E,E,B,D,E,F,F,D,B,D,C,D,F,F,F,C,B,E,B,E,E,C,B,C,B,D,E,F,B,D,D,1.138
ST-08474,FGBLMSW,22,Female,61.29569093,76.60945845,C,B,C,D,B,B,A,B,D,D,E,B,A,E,E,A,C,E,C,B,B,E,C,C,E,E,D,B,B,C,C,C,A,E,C,E,B,B,B,D,2.038
ST-46541,PRMTDBN,26,Female,71.77817741,74.08419963,A,C,D,B,C,C,B,D,B,B,D,D,A,A,A,B,C,D,C,A,C,D,B,B,C,C,C,C,A,D,C,D,B,C,D,A,A,D,B,C,2.375
ST-90745,UNRYLNX,20,Female,65.45084402,59.34966026,A,A,D,C,B,B,E,E,E,C,C,B,E,A,A,B,B,C,B,A,D,A,B,B,E,E,E,B,A,B,B,E,C,E,B,B,C,C,E,E,2.212
ST-03499,UEOZWYQ,18,Female,52.89506102,50.27243525,C,D,D,B,F,E,D,F,D,C,D,B,B,F,B,E,F,C,F,C,F,D,E,B,C,B,B,F,C,E,F,F,C,F,D,C,C,E,F,E,1.225
ST-50467,EOPQKGR,19,Male,58.89578273,62.83034797,B,A,D,E,C,E,A,B,B,A,E,A,D,B,B,C,E,C,D,B,E,B,B,A,B,A,D,C,E,E,B,E,E,E,A,D,C,B,B,A,2.2
ST-69067,JYEDCIQ,19,Male,55.89142126,92.52077113,C,D,B,A,D,D,C,D,B,D,C,B,B,B,C,A,C,B,C,B,C,A,A,A,A,D,B,A,C,D,D,D,C,C,C,C,C,C,C,A,2.375
ST-03211,QAWKXLV,20,Male,94.24820587,75.56127684,A,B,C,B,A,C,C,B,C,C,C,C,A,A,B,B,A,A,B,A,A,A,A,C,A,A,B,A,B,B,A,C,B,C,C,B,A,C,B,B,3.075
ST-50670,CRWNVEU,19,Female,62.22926694,87.80458916,A,C,A,A,D,D,B,B,C,C,A,D,B,C,B,B,D,B,D,D,A,D,C,A,D,A,A,C,A,A,D,B,A,B,D,C,B,C,D,A,2.55
ST-23587,NZYPXWD,19,Female,67.39206505,84.75779905,C,D,C,A,B,D,C,C,B,A,C,B,D,A,C,A,D,A,D,A,D,A,B,C,C,B,C,D,B,A,D,A,A,A,B,A,D,B,A,C,2.625
ST-47645,ANUPKCX,24,Female,68.29705404,89.96156572,C,D,B,A,A,A,A,B,A,D,D,C,A,C,C,A,A,A,A,C,D,C,B,D,D,C,A,A,C,C,A,B,D,A,C,A,B,D,D,B,2.675
ST-05645,FNJTBQL,25,Female,52.36622581,58.30177726,D,D,E,F,B,D,F,E,E,C,D,C,F,F,F,F,D,C,D,D,C,E,B,B,D,C,E,E,F,F,E,D,E,F,C,F,D,B,C,D,1.025
ST-40368,MVHLPID,24,Female,84.92765681,53.06683518,B,D,D,C,A,B,E,D,E,B,E,D,A,B,A,D,B,A,D,C,B,B,A,D,C,E,E,E,C,A,D,D,B,C,C,B,C,B,E,B,2.088
ST-13519,KBEHQPM,21,Female,54.882888,99.01972156,B,B,C,A,A,B,C,A,C,B,B,C,B,A,A,A,B,B,A,B,A,C,C,B,A,D,D,D,D,C,A,C,D,D,B,D,A,C,D,D,2.6
ST-36987,QQCUSOH,18,Female,76.56897403,51.45256361,D,D,E,A,A,E,E,A,C,B,E,C,D,D,A,B,B,A,A,D,C,A,D,D,E,C,C,E,D,D,C,B,D,C,B,E,C,A,E,B,2
ST-68191,RQHZLPT,20,Male,86.66891069,77.16372803,A,B,C,A,C,C,C,C,C,A,C,B,B,C,B,B,B,B,C,C,C,C,A,C,B,A,B,C,B,A,B,C,C,A,A,A,A,B,A,C,2.85
ST-73684,BMKVDRD,24,Male,76.69766377,96.36475885,B,B,B,C,B,C,C,A,B,A,C,C,A,B,C,C,A,B,B,C,C,A,B,A,B,A,B,A,B,A,C,A,B,A,A,A,C,A,B,B,3.075
ST-57397,GFAZIBO,25,Male,82.6595675,71.90318892,A,B,A,B,C,B,C,A,D,A,D,A,D,B,C,D,C,A,B,C,A,A,D,B,B,D,B,B,A,A,B,B,D,A,D,B,A,A,A,D,2.775
ST-88850,OZCDBKO,20,Female,59.93650178,93.62225358,A,A,A,A,A,A,D,C,C,B,A,B,A,D,A,B,A,B,B,D,A,C,B,A,B,A,A,B,C,B,A,D,C,C,C,C,A,A,A,A,3.075
ST-01599,RWFXNOI,21,Female,78.35698636,76.5289654,B,C,D,C,D,C,C,D,C,B,A,B,A,C,D,B,B,C,A,B,B,C,C,B,A,C,D,D,C,A,B,D,A,C,B,A,C,A,B,B,2.525
ST-07395,EEOCAYS,20,Male,84.29145203,58.39977169,B,A,D,A,C,C,B,C,A,D,A,D,D,A,C,B,C,B,B,D,A,A,B,B,B,D,B,A,D,D,D,D,B,B,C,C,D,C,A,A,2.5
ST-41495,WPABHEN,24,Female,51.12050092,77.16068144,A,D,E,D,E,D,E,D,B,B,A,C,C,C,B,C,E,A,E,E,C,E,A,E,E,C,E,A,B,B,A,A,E,B,C,D,C,A,B,D,2.013
ST-61109,DGYYWDZ,19,Female,99.19224099,70.11352274,C,C,C,B,A,A,B,B,C,C,C,A,C,B,A,B,B,C,C,A,A,C,B,C,C,A,B,B,B,A,C,C,C,B,C,A,B,C,B,C,2.775
ST-16738,ENGOCUG,20,Male,76.08577224,67.40501912,D,A,B,C,B,B,C,B,A,C,A,B,B,D,D,D,A,A,B,C,B,A,D,B,C,B,C,D,C,A,C,B,B,D,D,B,A,B,D,C,2.525
ST-78564,TDVGXSL,25,Female,86.90354757,86.04900939,B,B,A,B,A,C,B,A,A,A,A,C,B,B,B,B,A,A,A,C,C,C,C,A,A,C,B,C,C,C,A,A,C,C,C,B,B,B,B,A,3.025
ST-37784,HKCAYLS,25,Male,77.16074065,71.66964155,B,D,A,A,A,A,A,C,A,B,B,A,C,C,B,C,A,B,A,B,D,C,C,A,C,D,C,B,D,D,B,A,D,C,D,C,B,B,A,A,2.725
ST-10246,UJYIWPO,22,Male,86.09103975,86.49161507,C,C,A,C,A,C,C,B,B,C,B,A,C,C,C,B,A,C,B,C,A,C,C,B,A,A,C,B,B,C,A,C,B,A,A,A,C,A,A,C,2.875
ST-45635,WOZBBXL,19,Female,62.11674613,95.90635602,C,B,D,D,D,B,B,C,B,B,D,C,B,B,A,D,B,D,C,B,B,D,C,C,C,C,B,D,A,C,D,C,C,C,A,A,B,B,C,A,2.35
ST-30670,ZVHSBYK,19,Male,90.05811871,70.69207419,C,C,A,C,B,C,B,C,A,B,C,C,C,A,C,A,A,A,B,B,B,B,A,C,A,A,A,B,B,B,C,C,A,B,A,B,C,B,B,B,2.975
ST-58123,HICSENZ,20,Male,61.07424018,67.25491577,E,D,A,B,E,A,A,C,B,B,D,E,B,B,D,C,E,E,E,D,C,C,B,A,C,C,D,B,E,C,C,E,D,E,E,A,D,B,D,C,1.875
ST-50509,SFMXHKK,22,Male,65.65683522,60.82281553,D,D,A,C,E,B,A,D,D,E,C,D,C,D,C,D,D,B,A,E,D,E,C,B,B,B,E,D,B,D,C,C,C,C,B,D,C,D,A,C,1.862
ST-56466,AVKDXRQ,24,Female,80.63217324,61.03224655,C,C,D,D,D,D,B,D,B,B,D,C,B,D,A,A,D,A,B,D,D,C,B,D,B,D,B,C,A,C,B,A,B,C,C,B,D,B,B,D,2.225
ST-22481,GCAJQJV,26,Female,50.76678862,88.67165628,D,D,A,D,B,D,A,C,E,C,C,D,E,C,C,B,E,D,D,A,E,E,A,A,C,A,A,B,A,B,C,A,C,D,A,B,E,D,A,E,2.188
ST-85630,DUUQWHY,23,Female,99.50583473,60.53539556,C,B,C,B,C,B,C,A,C,C,A,B,B,A,A,A,A,B,A,C,C,A,B,B,C,C,B,A,C,B,C,C,C,A,A,C,A,C,B,B,2.9
ST-88523,HWFQPSD,22,Female,64.00815616,96.79584768,A,A,B,C,A,B,A,A,B,A,B,C,C,B,A,A,B,A,B,C,A,C,A,C,C,A,A,B,B,A,C,A,C,A,A,B,B,C,B,A,3.2
ST-53007,YYBPGLZ,24,Female,89.8115395,92.01929315,B,B,B,A,B,A,A,A,A,B,A,B,B,B,A,B,B,B,B,B,A,A,A,B,B,B,A,B,A,A,A,B,B,A,A,B,B,A,B,A,3.45
ST-92651,EKVUYHV,20,Male,78.23203479,62.64760957,C,D,B,D,C,D,D,B,C,B,C,D,A,C,D,C,C,C,A,D,D,C,D,B,B,D,B,D,C,A,D,D,C,A,D,A,D,D,C,A,2.05
ST-91554,ZGODMCY,24,Male,71.27683116,85.90598845,C,B,B,D,B,D,A,B,B,C,D,C,B,A,B,B,D,A,A,D,C,C,A,C,D,B,C,A,D,B,C,C,A,C,B,A,D,D,D,C,2.425
ST-22666,NJXXXJB,19,Female,90.80241901,65.93747914,D,C,C,B,B,B,A,B,C,B,D,A,D,D,D,D,B,B,D,C,B,D,D,B,C,B,B,A,B,C,C,D,B,D,A,B,A,D,A,B,2.375
ST-32521,XQZCOXS,22,Male,67.23901549,64.62817039,A,B,D,D,A,C,C,C,C,A,E,A,E,E,A,A,C,B,E,C,C,A,E,D,B,C,B,A,A,A,A,E,E,B,B,A,A,D,D,D,2.388
ST-87177,AMJCKYE,19,Male,90.96192121,58.70475407,D,B,B,A,A,A,D,B,A,D,D,C,D,C,C,A,C,D,B,D,A,D,A,C,D,A,B,C,B,B,D,C,C,A,D,C,D,D,A,A,2.4
ST-37776,SVBRRWC,21,Male,99.56430408,59.41700161,B,A,A,C,B,D,D,C,C,A,B,C,D,D,C,B,A,B,B,B,A,A,A,D,C,A,C,A,D,A,B,B,A,A,B,A,B,D,C,D,2.725
ST-92737,OMYVAGW,21,Female,72.83653406,98.11656953,C,C,A,A,C,C,A,C,A,C,A,C,B,C,A,C,B,C,B,C,B,B,A,C,C,B,B,B,B,C,C,C,C,B,C,C,C,A,A,C,2.7
ST-26395,DCXLBGA,22,Male,72.2099206,73.0343241,A,C,B,A,B,A,D,A,B,A,B,C,C,B,B,B,B,A,C,B,C,B,B,C,C,B,A,C,C,B,C,C,B,A,A,A,B,B,A,D,2.9
ST-90339,BCOJUFZ,24,Male,68.73086479,95.95243531,C,C,B,C,B,A,A,A,B,A,C,C,C,A,B,A,C,C,A,A,A,A,C,A,C,B,B,A,A,A,A,A,C,C,C,B,C,C,C,C,2.975
ST-30514,XFASEYP,23,Male,97.18441407,59.85875933,C,C,A,B,A,C,A,C,B,B,A,D,A,A,D,A,B,D,B,D,D,D,B,C,D,C,C,D,B,D,C,B,B,A,C,B,A,A,C,B,2.55
ST-60734,IEFXVLG,18,Female,94.3035391,95.06325223,A,B,B,A,B,B,A,B,A,A,B,A,A,A,A,B,A,B,A,B,A,A,B,B,B,A,B,B,A,A,A,B,B,A,A,A,A,B,A,B,3.55
ST-50078,EVVULGX,22,Male,78.87329635,76.91552533,A,D,C,C,B,C,D,D,C,D,C,C,A,D,C,A,C,D,C,A,B,C,A,B,B,B,C,A,B,D,A,D,A,B,C,C,D,C,A,B,2.425
ST-47156,ZGQBZNH,21,Female,68.66675559,84.01917917,B,D,B,C,A,B,B,B,D,D,A,C,B,C,D,A,B,B,B,A,D,B,D,C,B,C,A,B,A,B,D,A,A,D,A,D,C,B,D,B,2.575
ST-81708,JTNVLTR,21,Male,79.81788051,86.03377639,C,B,A,A,C,B,A,A,B,B,C,A,C,B,A,B,C,B,B,B,A,A,A,A,C,B,A,A,B,B,A,A,B,B,A,C,A,A,A,A,3.3
ST-87888,CSNTSMJ,22,Female,66.85387184,60.86230264,E,A,E,E,B,E,D,A,D,A,B,E,B,B,A,B,B,E,B,B,B,A,D,D,B,C,A,D,E,A,D,A,E,D,B,D,C,D,D,E,2.088
ST-61078,UMTIOSY,19,Male,86.01833901,94.59077262,B,B,A,B,B,B,B,B,A,A,B,B,B,B,A,A,A,A,A,B,B,B,B,A,A,B,B,A,B,B,A,A,A,B,B,B,B,B,A,A,3.4
ST-03199,ZKZWSNX,21,Male,54.22168139,73.90419042,B,B,B,D,E,B,A,E,D,E,C,E,D,C,A,C,C,A,B,A,B,E,C,B,A,D,D,D,B,E,C,E,A,D,D,C,E,A,E,B,2.038
ST-98666,TFXFPWG,19,Male,77.5075435,80.72675936,D,A,C,B,C,D,B,D,A,A,B,C,B,C,B,A,B,A,A,B,B,D,D,D,D,A,B,C,D,D,C,C,B,A,C,C,B,D,D,D,2.375
ST-32112,MPPLZBM,26,Male,83.87494247,66.02596974,A,D,B,D,A,C,D,D,B,C,A,C,A,A,D,D,D,D,C,D,C,B,A,D,A,D,C,B,A,A,B,B,D,C,C,C,A,C,B,D,2.35
ST-61011,FGYOHDD,19,Female,85.4224108,99.95781634,A,B,B,A,B,A,A,A,B,B,A,A,A,B,A,B,B,B,A,A,A,B,A,A,A,B,B,A,A,A,B,B,B,B,B,B,B,A,A,B,3.5
ST-50974,LAXLZXG,18,Female,70.83497245,89.97403324,A,A,C,B,B,C,A,B,C,A,C,C,C,B,A,A,B,B,A,A,A,B,B,C,B,B,A,B,A,A,B,B,B,C,A,C,A,B,B,B,3.125
ST-29932,OLISLCA,24,Female,70.75293644,52.94493768,B,A,A,E,C,D,E,C,C,A,E,E,A,A,B,B,E,E,D,E,C,D,D,C,C,E,D,D,B,A,B,B,E,B,D,C,A,C,B,E,2
ST-76731,HHVSWPU,24,Female,84.85710163,86.97545811,C,C,A,C,A,B,B,B,B,A,A,A,C,B,B,C,C,B,C,B,B,C,A,A,A,B,C,B,C,A,A,B,B,A,C,C,A,A,B,A,3.05
ST-82333,ZCJKETV,22,Female,88.06480954,85.11023718,C,C,B,A,B,B,A,B,B,C,C,C,A,B,C,A,C,A,A,B,B,B,B,B,C,B,A,C,C,C,A,C,C,A,C,A,A,B,A,C,2.925
ST-84247,SZDAIKM,26,Male,74.04864569,71.02106276,A,D,D,A,B,C,D,C,D,A,C,B,D,A,C,D,D,A,C,C,B,B,A,C,D,D,A,A,B,A,A,B,D,B,A,C,A,D,A,D,2.525
ST-92497,VLLQXLF,24,Female,58.85574339,84.44359755,D,D,B,D,D,A,C,D,D,D,C,D,D,A,A,A,A,C,B,D,B,B,D,B,C,D,B,B,B,A,A,C,C,C,B,B,B,C,A,B,2.4
ST-57350,RFSOIZA,21,Male,68.29130873,89.94352893,B,C,B,C,A,D,B,A,A,D,D,C,D,C,A,D,B,C,A,D,B,D,A,C,A,B,D,C,D,D,C,D,A,D,B,A,C,A,A,A,2.475
ST-26559,OTOPFXC,19,Male,76.54388117,50.70927848,E,D,E,E,C,C,B,D,D,C,A,B,C,A,E,D,E,C,A,A,C,E,E,A,D,C,E,C,B,E,D,C,E,D,C,D,C,D,C,C,1.725
ST-81814,DWPYBRE,26,Male,93.44992256,69.4893751,C,C,B,B,B,A,C,B,B,C,A,A,A,B,A,B,A,A,A,A,A,B,B,A,A,B,C,B,C,A,C,A,B,B,B,C,C,A,C,A,3.15
ST-46936,OBWITUO,19,Male,96.75604583,54.04349899,D,B,A,A,C,D,B,C,B,C,D,A,D,C,B,D,D,D,D,D,D,D,A,D,C,B,C,A,B,A,C,A,D,D,B,D,D,A,D,D,2.125
ST-69298,LLXNKSO,20,Male,94.38436677,66.49584769,B,C,A,B,B,A,A,A,A,A,B,C,C,C,A,B,A,C,C,A,A,A,C,A,C,C,A,A,A,B,A,B,B,A,C,B,A,C,B,A,3.2
ST-09357,OACTIAM,21,Male,92.57543386,74.43304958,C,B,C,C,A,A,C,C,C,C,B,C,A,B,B,A,A,B,C,C,A,B,B,A,C,C,A,A,B,A,B,B,B,A,C,C,C,C,C,A,2.875
ST-31942,BVPQOGE,18,Female,86.68965622,95.56494822,B,A,B,B,A,B,A,A,B,B,B,A,A,A,A,B,A,A,A,B,B,A,B,B,A,B,B,A,B,A,A,B,B,B,A,B,B,A,A,A,3.5
ST-09645,KHTYBOH,25,Female,88.94199079,64.65058325,B,D,B,C,C,D,D,C,B,B,D,C,B,B,C,D,A,A,A,B,B,D,D,A,C,B,A,C,A,D,C,C,D,C,B,B,C,C,B,C,2.375
ST-89825,VIZFFKJ,25,Female,68.71522844,61.85754932,B,A,D,E,D,C,A,A,D,E,E,D,A,E,A,C,D,A,E,B,A,C,A,E,C,C,B,D,E,B,A,A,D,A,C,C,C,B,C,C,2.238
ST-21067,EOXVZJA,18,Male,77.16306517,56.86751699,A,A,A,E,E,B,D,E,D,B,C,E,E,B,D,C,E,E,E,A,C,D,E,A,A,D,C,E,D,A,E,C,A,B,B,E,E,C,C,A,1.938
ST-95777,SBVBXUA,26,Male,81.56638255,80.90440686,B,A,C,C,A,A,B,A,A,C,B,A,A,B,A,C,C,B,C,C,C,C,B,C,A,B,A,C,B,B,B,A,B,B,A,C,C,B,C,C,2.925
ST-39220,TDKNWZF,18,Female,94.10668196,71.78334295,A,B,B,B,C,A,A,A,C,C,C,B,B,C,B,B,B,C,B,A,A,A,A,C,B,C,C,B,B,B,C,A,C,B,C,A,A,C,A,B,2.975
ST-77314,RXDPMGH,23,Male,58.56025739,64.94236118,C,C,D,D,C,D,E,E,A,C,A,A,E,C,C,A,E,A,D,C,B,C,A,A,B,D,B,A,A,A,A,C,E,A,C,C,B,C,C,B,2.412
ST-10026,KCHSMCX,22,Male,55.93609161,90.9629306,D,D,D,A,C,D,C,C,B,B,A,A,D,D,A,A,B,D,C,D,C,D,A,C,D,C,B,B,A,B,B,C,B,A,A,A,C,C,D,B,2.45
ST-38443,JWGGEBZ,22,Female,68.13489914,87.06505512,D,A,A,A,C,C,C,C,B,C,D,B,A,B,D,A,C,B,B,C,C,A,D,C,B,D,D,A,D,D,B,D,C,C,B,D,B,D,A,B,2.375
ST-85220,NBWUSFQ,22,Male,70.10727179,71.75892605,D,C,A,A,C,B,C,C,C,B,C,B,C,D,D,B,C,B,A,D,B,B,D,D,D,D,A,C,A,B,C,A,D,A,A,B,A,C,C,B,2.475
ST-81459,LZRQWOY,25,Male,67.72886074,92.10009297,D,C,D,A,A,D,D,B,A,C,D,C,A,A,C,C,D,D,D,A,B,C,D,C,B,A,A,D,B,A,D,C,C,A,A,C,A,C,A,B,2.5
ST-24621,WXSLXSF,24,Male,56.1297144,61.91749924,C,F,F,C,F,B,B,C,C,C,C,C,F,E,B,E,B,F,D,F,F,E,E,F,B,E,F,F,D,C,E,C,E,F,E,D,B,C,C,E,1.188
ST-08766,JKXIAFG,25,Female,93.17554502,71.20925028,C,A,B,A,C,C,A,B,A,A,C,C,B,A,A,A,C,B,C,C,C,B,A,B,B,C,B,B,C,A,C,A,B,A,A,A,C,C,B,C,2.975
ST-95381,GGQMWUU,18,Male,80.20370938,90.20329928,C,C,A,A,A,C,C,C,B,B,B,A,C,C,A,B,B,B,A,A,A,C,C,B,A,C,C,A,A,A,A,C,A,C,B,B,A,B,B,A,3.075
ST-76577,CYBWTUH,20,Male,78.45721879,85.89108712,B,C,A,B,C,A,B,A,B,A,C,C,A,A,B,A,A,A,A,B,C,C,B,B,B,C,B,C,B,A,B,B,A,C,C,B,C,C,B,A,3.025
ST-30220,STEASFW,21,Female,56.86764183,69.87849124,E,E,D,A,B,A,E,B,D,B,A,A,D,A,D,E,C,E,E,C,C,A,D,A,E,C,A,E,E,D,A,B,A,E,A,E,A,E,A,C,2.15
ST-38798,TYNFVCN,23,Male,90.66130402,93.07852936,A,A,A,A,B,A,A,A,A,B,A,B,A,A,A,A,A,B,A,B,B,A,A,A,B,B,B,B,B,B,A,B,B,B,A,A,B,A,B,A,3.575
ST-81164,GHGBMXB,24,Female,75.89396643,83.78834135,C,D,A,B,B,B,C,B,A,A,C,A,A,A,B,D,A,D,D,A,C,B,D,A,D,A,D,C,B,A,D,A,A,B,C,C,A,A,A,D,2.775
